6361,1.43506E+12,start,FATBOTSLIM,start,FATBOTSLIM,1000,2100,100
6443,1.43506E+12,theirmove,SCISSORS,,,,,
6444,1.43506E+12,theirmove,SCISSORS,,,,,
6445,1.43506E+12,theirmove,DYNAMITE,,,,,
6446,1.43506E+12,theirmove,PAPER,,,,,
6447,1.43506E+12,theirmove,SCISSORS,,,,,
6448,1.43506E+12,theirmove,DYNAMITE,,,,,
6449,1.43506E+12,theirmove,ROCK,,,,,
6450,1.43506E+12,theirmove,DYNAMITE,,,,,
6451,1.43506E+12,theirmove,SCISSORS,,,,,
6452,1.43506E+12,theirmove,PAPER,,,,,
6453,1.43506E+12,theirmove,DYNAMITE,,,,,
6454,1.43506E+12,theirmove,SCISSORS,,,,,
6455,1.43506E+12,theirmove,DYNAMITE,,,,,
6456,1.43506E+12,theirmove,PAPER,,,,,
6457,1.43506E+12,theirmove,SCISSORS,,,,,
6458,1.43506E+12,theirmove,SCISSORS,,,,,
6459,1.43506E+12,theirmove,PAPER,,,,,
6460,1.43506E+12,theirmove,SCISSORS,,,,,
6461,1.43506E+12,theirmove,ROCK,,,,,
6462,1.43506E+12,theirmove,PAPER,,,,,
6463,1.43506E+12,theirmove,SCISSORS,,,,,
6464,1.43506E+12,theirmove,SCISSORS,,,,,
6465,1.43506E+12,theirmove,PAPER,,,,,
6466,1.43506E+12,theirmove,DYNAMITE,,,,,
6467,1.43506E+12,theirmove,ROCK,,,,,
6468,1.43506E+12,theirmove,ROCK,,,,,
6469,1.43506E+12,theirmove,ROCK,,,,,
6470,1.43506E+12,theirmove,ROCK,,,,,
6471,1.43506E+12,theirmove,DYNAMITE,,,,,
6472,1.43506E+12,theirmove,ROCK,,,,,
6473,1.43506E+12,theirmove,DYNAMITE,,,,,
6474,1.43506E+12,theirmove,PAPER,,,,,
6475,1.43506E+12,theirmove,PAPER,,,,,
6476,1.43506E+12,theirmove,DYNAMITE,,,,,
6477,1.43506E+12,theirmove,ROCK,,,,,
6478,1.43506E+12,theirmove,SCISSORS,,,,,
6479,1.43506E+12,theirmove,SCISSORS,,,,,
6480,1.43506E+12,theirmove,PAPER,,,,,
6481,1.43506E+12,theirmove,SCISSORS,,,,,
6482,1.43506E+12,theirmove,SCISSORS,,,,,
6483,1.43506E+12,theirmove,PAPER,,,,,
6484,1.43506E+12,theirmove,DYNAMITE,,,,,
6485,1.43506E+12,theirmove,PAPER,,,,,
6486,1.43506E+12,theirmove,SCISSORS,,,,,
6487,1.43506E+12,theirmove,PAPER,,,,,
6488,1.43506E+12,theirmove,ROCK,,,,,
6489,1.43506E+12,theirmove,ROCK,,,,,
6490,1.43506E+12,theirmove,ROCK,,,,,
6491,1.43506E+12,theirmove,ROCK,,,,,
6492,1.43506E+12,theirmove,SCISSORS,,,,,
6493,1.43506E+12,theirmove,DYNAMITE,,,,,
6494,1.43506E+12,theirmove,SCISSORS,,,,,
6495,1.43506E+12,theirmove,PAPER,,,,,
6496,1.43506E+12,theirmove,PAPER,,,,,
6497,1.43506E+12,theirmove,ROCK,,,,,
6498,1.43506E+12,theirmove,PAPER,,,,,
6499,1.43506E+12,theirmove,SCISSORS,,,,,
6500,1.43506E+12,theirmove,ROCK,,,,,
6501,1.43506E+12,theirmove,PAPER,,,,,
6502,1.43506E+12,theirmove,DYNAMITE,,,,,
6503,1.43506E+12,theirmove,PAPER,,,,,
6504,1.43506E+12,theirmove,ROCK,,,,,
6505,1.43506E+12,theirmove,DYNAMITE,,,,,
6506,1.43506E+12,theirmove,SCISSORS,,,,,
6507,1.43506E+12,theirmove,DYNAMITE,,,,,
6508,1.43506E+12,theirmove,ROCK,,,,,
6509,1.43506E+12,theirmove,ROCK,,,,,
6510,1.43506E+12,theirmove,ROCK,,,,,
6511,1.43506E+12,theirmove,PAPER,,,,,
6512,1.43506E+12,theirmove,SCISSORS,,,,,
6513,1.43506E+12,theirmove,DYNAMITE,,,,,
6514,1.43506E+12,theirmove,ROCK,,,,,
6515,1.43506E+12,theirmove,SCISSORS,,,,,
6516,1.43506E+12,theirmove,SCISSORS,,,,,
6517,1.43506E+12,theirmove,ROCK,,,,,
6518,1.43506E+12,theirmove,DYNAMITE,,,,,
6519,1.43506E+12,theirmove,SCISSORS,,,,,
6520,1.43506E+12,theirmove,DYNAMITE,,,,,
6521,1.43506E+12,theirmove,PAPER,,,,,
6522,1.43506E+12,theirmove,ROCK,,,,,
6523,1.43506E+12,theirmove,PAPER,,,,,
6524,1.43506E+12,theirmove,DYNAMITE,,,,,
6525,1.43506E+12,theirmove,ROCK,,,,,
6526,1.43506E+12,theirmove,SCISSORS,,,,,
6527,1.43506E+12,theirmove,PAPER,,,,,
6528,1.43506E+12,theirmove,PAPER,,,,,
6529,1.43506E+12,theirmove,PAPER,,,,,
6530,1.43506E+12,theirmove,SCISSORS,,,,,
6531,1.43506E+12,theirmove,SCISSORS,,,,,
6532,1.43506E+12,theirmove,SCISSORS,,,,,
6533,1.43506E+12,theirmove,DYNAMITE,,,,,
6534,1.43506E+12,theirmove,SCISSORS,,,,,
6535,1.43506E+12,theirmove,PAPER,,,,,
6536,1.43506E+12,theirmove,SCISSORS,,,,,
6537,1.43506E+12,theirmove,ROCK,,,,,
6538,1.43506E+12,theirmove,ROCK,,,,,
6539,1.43506E+12,theirmove,DYNAMITE,,,,,
6540,1.43506E+12,theirmove,SCISSORS,,,,,
6541,1.43506E+12,theirmove,DYNAMITE,,,,,
6542,1.43506E+12,theirmove,SCISSORS,,,,,
6543,1.43506E+12,theirmove,ROCK,,,,,
6544,1.43506E+12,theirmove,DYNAMITE,,,,,
6545,1.43506E+12,theirmove,PAPER,,,,,
6546,1.43506E+12,theirmove,ROCK,,,,,
6547,1.43506E+12,theirmove,PAPER,,,,,
6548,1.43506E+12,theirmove,PAPER,,,,,
6549,1.43506E+12,theirmove,PAPER,,,,,
6550,1.43506E+12,theirmove,ROCK,,,,,
6551,1.43506E+12,theirmove,ROCK,,,,,
6552,1.43506E+12,theirmove,PAPER,,,,,
6553,1.43506E+12,theirmove,ROCK,,,,,
6554,1.43506E+12,theirmove,PAPER,,,,,
6555,1.43506E+12,theirmove,DYNAMITE,,,,,
6556,1.43506E+12,theirmove,ROCK,,,,,
6557,1.43506E+12,theirmove,ROCK,,,,,
6558,1.43506E+12,theirmove,DYNAMITE,,,,,
6559,1.43506E+12,theirmove,SCISSORS,,,,,
6560,1.43506E+12,theirmove,DYNAMITE,,,,,
6561,1.43506E+12,theirmove,SCISSORS,,,,,
6562,1.43506E+12,theirmove,DYNAMITE,,,,,
6563,1.43506E+12,theirmove,SCISSORS,,,,,
6564,1.43506E+12,theirmove,ROCK,,,,,
6565,1.43506E+12,theirmove,SCISSORS,,,,,
6566,1.43506E+12,theirmove,DYNAMITE,,,,,
6567,1.43506E+12,theirmove,SCISSORS,,,,,
6568,1.43506E+12,theirmove,PAPER,,,,,
6569,1.43506E+12,theirmove,DYNAMITE,,,,,
6570,1.43506E+12,theirmove,SCISSORS,,,,,
6571,1.43506E+12,theirmove,PAPER,,,,,
6572,1.43506E+12,theirmove,SCISSORS,,,,,
6573,1.43506E+12,theirmove,PAPER,,,,,
6574,1.43506E+12,theirmove,SCISSORS,,,,,
6575,1.43506E+12,theirmove,PAPER,,,,,
6576,1.43506E+12,theirmove,PAPER,,,,,
6577,1.43506E+12,theirmove,ROCK,,,,,
6578,1.43506E+12,theirmove,SCISSORS,,,,,
6579,1.43506E+12,theirmove,PAPER,,,,,
6580,1.43506E+12,theirmove,DYNAMITE,,,,,
6581,1.43506E+12,theirmove,PAPER,,,,,
6582,1.43506E+12,theirmove,ROCK,,,,,
6583,1.43506E+12,theirmove,SCISSORS,,,,,
6584,1.43506E+12,theirmove,SCISSORS,,,,,
6585,1.43506E+12,theirmove,DYNAMITE,,,,,
6586,1.43506E+12,theirmove,ROCK,,,,,
6587,1.43506E+12,theirmove,PAPER,,,,,
6588,1.43506E+12,theirmove,PAPER,,,,,
6589,1.43506E+12,theirmove,SCISSORS,,,,,
6590,1.43506E+12,theirmove,ROCK,,,,,
6591,1.43506E+12,theirmove,DYNAMITE,,,,,
6592,1.43506E+12,theirmove,PAPER,,,,,
6593,1.43506E+12,theirmove,DYNAMITE,,,,,
6594,1.43506E+12,theirmove,ROCK,,,,,
6595,1.43506E+12,theirmove,PAPER,,,,,
6596,1.43506E+12,theirmove,ROCK,,,,,
6597,1.43506E+12,theirmove,DYNAMITE,,,,,
6598,1.43506E+12,theirmove,SCISSORS,,,,,
6599,1.43506E+12,theirmove,SCISSORS,,,,,
6600,1.43506E+12,theirmove,ROCK,,,,,
6601,1.43506E+12,theirmove,ROCK,,,,,
6602,1.43506E+12,theirmove,DYNAMITE,,,,,
6603,1.43506E+12,theirmove,SCISSORS,,,,,
6604,1.43506E+12,theirmove,DYNAMITE,,,,,
6605,1.43506E+12,theirmove,PAPER,,,,,
6606,1.43506E+12,theirmove,SCISSORS,,,,,
6607,1.43506E+12,theirmove,DYNAMITE,,,,,
6608,1.43506E+12,theirmove,ROCK,,,,,
6609,1.43506E+12,theirmove,DYNAMITE,,,,,
6610,1.43506E+12,theirmove,ROCK,,,,,
6611,1.43506E+12,theirmove,DYNAMITE,,,,,
6612,1.43506E+12,theirmove,ROCK,,,,,
6613,1.43506E+12,theirmove,DYNAMITE,,,,,
6614,1.43506E+12,theirmove,ROCK,,,,,
6615,1.43506E+12,theirmove,PAPER,,,,,
6616,1.43506E+12,theirmove,DYNAMITE,,,,,
6617,1.43506E+12,theirmove,ROCK,,,,,
6618,1.43506E+12,theirmove,DYNAMITE,,,,,
6619,1.43506E+12,theirmove,ROCK,,,,,
6620,1.43506E+12,theirmove,DYNAMITE,,,,,
6621,1.43506E+12,theirmove,ROCK,,,,,
6622,1.43506E+12,theirmove,ROCK,,,,,
6623,1.43506E+12,theirmove,DYNAMITE,,,,,
6624,1.43506E+12,theirmove,SCISSORS,,,,,
6625,1.43506E+12,theirmove,DYNAMITE,,,,,
6626,1.43506E+12,theirmove,SCISSORS,,,,,
6627,1.43506E+12,theirmove,DYNAMITE,,,,,
6628,1.43506E+12,theirmove,PAPER,,,,,
6629,1.43506E+12,theirmove,ROCK,,,,,
6630,1.43506E+12,theirmove,DYNAMITE,,,,,
6631,1.43506E+12,theirmove,PAPER,,,,,
6632,1.43506E+12,theirmove,DYNAMITE,,,,,
6633,1.43506E+12,theirmove,SCISSORS,,,,,
6634,1.43506E+12,theirmove,SCISSORS,,,,,
6635,1.43506E+12,theirmove,DYNAMITE,,,,,
6636,1.43506E+12,theirmove,SCISSORS,,,,,
6637,1.43506E+12,theirmove,PAPER,,,,,
6638,1.43506E+12,theirmove,SCISSORS,,,,,
6639,1.43506E+12,theirmove,SCISSORS,,,,,
6640,1.43506E+12,theirmove,SCISSORS,,,,,
6641,1.43506E+12,theirmove,DYNAMITE,,,,,
6642,1.43506E+12,theirmove,PAPER,,,,,
6643,1.43506E+12,theirmove,PAPER,,,,,
6644,1.43506E+12,theirmove,SCISSORS,,,,,
6645,1.43506E+12,theirmove,DYNAMITE,,,,,
6646,1.43506E+12,theirmove,PAPER,,,,,
6647,1.43506E+12,theirmove,PAPER,,,,,
6648,1.43506E+12,theirmove,DYNAMITE,,,,,
6649,1.43506E+12,theirmove,ROCK,,,,,
6650,1.43506E+12,theirmove,SCISSORS,,,,,
6651,1.43506E+12,theirmove,SCISSORS,,,,,
6652,1.43506E+12,theirmove,DYNAMITE,,,,,
6653,1.43506E+12,theirmove,ROCK,,,,,
6654,1.43506E+12,theirmove,DYNAMITE,,,,,
6655,1.43506E+12,theirmove,ROCK,,,,,
6656,1.43506E+12,theirmove,SCISSORS,,,,,
6657,1.43506E+12,theirmove,DYNAMITE,,,,,
6658,1.43506E+12,theirmove,SCISSORS,,,,,
6659,1.43506E+12,theirmove,DYNAMITE,,,,,
6660,1.43506E+12,theirmove,PAPER,,,,,
6661,1.43506E+12,theirmove,ROCK,,,,,
6662,1.43506E+12,theirmove,DYNAMITE,,,,,
6663,1.43506E+12,theirmove,ROCK,,,,,
6664,1.43506E+12,theirmove,PAPER,,,,,
6665,1.43506E+12,theirmove,DYNAMITE,,,,,
6666,1.43506E+12,theirmove,ROCK,,,,,
6667,1.43506E+12,theirmove,SCISSORS,,,,,
6668,1.43506E+12,theirmove,ROCK,,,,,
6669,1.43506E+12,theirmove,DYNAMITE,,,,,
6670,1.43506E+12,theirmove,ROCK,,,,,
6671,1.43506E+12,theirmove,PAPER,,,,,
6672,1.43506E+12,theirmove,SCISSORS,,,,,
6673,1.43506E+12,theirmove,DYNAMITE,,,,,
6674,1.43506E+12,theirmove,PAPER,,,,,
6675,1.43506E+12,theirmove,PAPER,,,,,
6676,1.43506E+12,theirmove,SCISSORS,,,,,
6677,1.43506E+12,theirmove,PAPER,,,,,
6678,1.43506E+12,theirmove,ROCK,,,,,
6679,1.43506E+12,theirmove,ROCK,,,,,
6680,1.43506E+12,theirmove,DYNAMITE,,,,,
6681,1.43506E+12,theirmove,SCISSORS,,,,,
6682,1.43506E+12,theirmove,SCISSORS,,,,,
6683,1.43506E+12,theirmove,SCISSORS,,,,,
6684,1.43506E+12,theirmove,PAPER,,,,,
6685,1.43506E+12,theirmove,DYNAMITE,,,,,
6686,1.43506E+12,theirmove,ROCK,,,,,
6687,1.43506E+12,theirmove,ROCK,,,,,
6688,1.43506E+12,theirmove,ROCK,,,,,
6689,1.43506E+12,theirmove,ROCK,,,,,
6690,1.43506E+12,theirmove,ROCK,,,,,
6691,1.43506E+12,theirmove,ROCK,,,,,
6692,1.43506E+12,theirmove,PAPER,,,,,
6693,1.43506E+12,theirmove,PAPER,,,,,
6694,1.43506E+12,theirmove,DYNAMITE,,,,,
6695,1.43506E+12,theirmove,PAPER,,,,,
6696,1.43506E+12,theirmove,PAPER,,,,,
6697,1.43506E+12,theirmove,SCISSORS,,,,,
6698,1.43506E+12,theirmove,DYNAMITE,,,,,
6699,1.43506E+12,theirmove,SCISSORS,,,,,
6700,1.43506E+12,theirmove,PAPER,,,,,
6701,1.43506E+12,theirmove,DYNAMITE,,,,,
6702,1.43506E+12,theirmove,PAPER,,,,,
6703,1.43506E+12,theirmove,SCISSORS,,,,,
6704,1.43506E+12,theirmove,DYNAMITE,,,,,
6705,1.43506E+12,theirmove,PAPER,,,,,
6706,1.43506E+12,theirmove,PAPER,,,,,
6707,1.43506E+12,theirmove,ROCK,,,,,
6708,1.43506E+12,theirmove,ROCK,,,,,
6709,1.43506E+12,theirmove,DYNAMITE,,,,,
6710,1.43506E+12,theirmove,ROCK,,,,,
6711,1.43506E+12,theirmove,DYNAMITE,,,,,
6712,1.43506E+12,theirmove,PAPER,,,,,
6713,1.43506E+12,theirmove,DYNAMITE,,,,,
6714,1.43506E+12,theirmove,PAPER,,,,,
6715,1.43506E+12,theirmove,PAPER,,,,,
6716,1.43506E+12,theirmove,PAPER,,,,,
6717,1.43506E+12,theirmove,DYNAMITE,,,,,
6718,1.43506E+12,theirmove,PAPER,,,,,
6719,1.43506E+12,theirmove,SCISSORS,,,,,
6720,1.43506E+12,theirmove,PAPER,,,,,
6721,1.43506E+12,theirmove,SCISSORS,,,,,
6722,1.43506E+12,theirmove,DYNAMITE,,,,,
6723,1.43506E+12,theirmove,ROCK,,,,,
6724,1.43506E+12,theirmove,PAPER,,,,,
6725,1.43506E+12,theirmove,DYNAMITE,,,,,
6726,1.43506E+12,theirmove,ROCK,,,,,
6727,1.43506E+12,theirmove,SCISSORS,,,,,
6728,1.43506E+12,theirmove,SCISSORS,,,,,
6729,1.43506E+12,theirmove,DYNAMITE,,,,,
6730,1.43506E+12,theirmove,PAPER,,,,,
6731,1.43506E+12,theirmove,PAPER,,,,,
6732,1.43506E+12,theirmove,ROCK,,,,,
6733,1.43506E+12,theirmove,PAPER,,,,,
6734,1.43506E+12,theirmove,DYNAMITE,,,,,
6735,1.43506E+12,theirmove,ROCK,,,,,
6736,1.43506E+12,theirmove,ROCK,,,,,
6737,1.43506E+12,theirmove,PAPER,,,,,
6738,1.43506E+12,theirmove,ROCK,,,,,
6739,1.43506E+12,theirmove,ROCK,,,,,
6740,1.43506E+12,theirmove,DYNAMITE,,,,,
6741,1.43506E+12,theirmove,SCISSORS,,,,,
6742,1.43506E+12,theirmove,DYNAMITE,,,,,
6743,1.43506E+12,theirmove,PAPER,,,,,
6744,1.43506E+12,theirmove,SCISSORS,,,,,
6745,1.43506E+12,theirmove,DYNAMITE,,,,,
6746,1.43506E+12,theirmove,ROCK,,,,,
6747,1.43506E+12,theirmove,SCISSORS,,,,,
6748,1.43506E+12,theirmove,ROCK,,,,,
6749,1.43506E+12,theirmove,PAPER,,,,,
6750,1.43506E+12,theirmove,SCISSORS,,,,,
6751,1.43506E+12,theirmove,SCISSORS,,,,,
6752,1.43506E+12,theirmove,PAPER,,,,,
6753,1.43506E+12,theirmove,SCISSORS,,,,,
6754,1.43506E+12,theirmove,SCISSORS,,,,,
6755,1.43506E+12,theirmove,PAPER,,,,,
6756,1.43506E+12,theirmove,SCISSORS,,,,,
6757,1.43506E+12,theirmove,PAPER,,,,,
6758,1.43506E+12,theirmove,SCISSORS,,,,,
6759,1.43506E+12,theirmove,SCISSORS,,,,,
6760,1.43506E+12,theirmove,PAPER,,,,,
6761,1.43506E+12,theirmove,SCISSORS,,,,,
6762,1.43506E+12,theirmove,ROCK,,,,,
6763,1.43506E+12,theirmove,SCISSORS,,,,,
6764,1.43506E+12,theirmove,PAPER,,,,,
6765,1.43506E+12,theirmove,ROCK,,,,,
6766,1.43506E+12,theirmove,PAPER,,,,,
6767,1.43506E+12,theirmove,ROCK,,,,,
6768,1.43506E+12,theirmove,SCISSORS,,,,,
6769,1.43506E+12,theirmove,PAPER,,,,,
6770,1.43506E+12,theirmove,PAPER,,,,,
6771,1.43506E+12,theirmove,SCISSORS,,,,,
6772,1.43506E+12,theirmove,ROCK,,,,,
6773,1.43506E+12,theirmove,PAPER,,,,,
6774,1.43506E+12,theirmove,SCISSORS,,,,,
6775,1.43506E+12,theirmove,SCISSORS,,,,,
6776,1.43506E+12,theirmove,PAPER,,,,,
6777,1.43506E+12,theirmove,PAPER,,,,,
6778,1.43506E+12,theirmove,ROCK,,,,,
6779,1.43506E+12,theirmove,SCISSORS,,,,,
6780,1.43506E+12,theirmove,ROCK,,,,,
6781,1.43506E+12,theirmove,SCISSORS,,,,,
6782,1.43506E+12,theirmove,ROCK,,,,,
6783,1.43506E+12,theirmove,ROCK,,,,,
6784,1.43506E+12,theirmove,SCISSORS,,,,,
6785,1.43506E+12,theirmove,PAPER,,,,,
6786,1.43506E+12,theirmove,PAPER,,,,,
6787,1.43506E+12,theirmove,SCISSORS,,,,,
6788,1.43506E+12,theirmove,SCISSORS,,,,,
6789,1.43506E+12,theirmove,ROCK,,,,,
6790,1.43506E+12,theirmove,PAPER,,,,,
6791,1.43506E+12,theirmove,ROCK,,,,,
6792,1.43506E+12,theirmove,PAPER,,,,,
6793,1.43506E+12,theirmove,ROCK,,,,,
6794,1.43506E+12,theirmove,SCISSORS,,,,,
6795,1.43506E+12,theirmove,PAPER,,,,,
6796,1.43506E+12,theirmove,SCISSORS,,,,,
6797,1.43506E+12,theirmove,SCISSORS,,,,,
6798,1.43506E+12,theirmove,SCISSORS,,,,,
6799,1.43506E+12,theirmove,SCISSORS,,,,,
6800,1.43506E+12,theirmove,PAPER,,,,,
6801,1.43506E+12,theirmove,PAPER,,,,,
6802,1.43506E+12,theirmove,SCISSORS,,,,,
6803,1.43506E+12,theirmove,PAPER,,,,,
6804,1.43506E+12,theirmove,ROCK,,,,,
6805,1.43506E+12,theirmove,SCISSORS,,,,,
6806,1.43506E+12,theirmove,ROCK,,,,,
6807,1.43506E+12,theirmove,PAPER,,,,,
6808,1.43506E+12,theirmove,ROCK,,,,,
6809,1.43506E+12,theirmove,SCISSORS,,,,,
6810,1.43506E+12,theirmove,SCISSORS,,,,,
6811,1.43506E+12,theirmove,ROCK,,,,,
6812,1.43506E+12,theirmove,ROCK,,,,,
6813,1.43506E+12,theirmove,PAPER,,,,,
6814,1.43506E+12,theirmove,PAPER,,,,,
6815,1.43506E+12,theirmove,PAPER,,,,,
6816,1.43506E+12,theirmove,PAPER,,,,,
6817,1.43506E+12,theirmove,ROCK,,,,,
6818,1.43506E+12,theirmove,PAPER,,,,,
6819,1.43506E+12,theirmove,SCISSORS,,,,,
6820,1.43506E+12,theirmove,PAPER,,,,,
6821,1.43506E+12,theirmove,SCISSORS,,,,,
6822,1.43506E+12,theirmove,SCISSORS,,,,,
6823,1.43506E+12,theirmove,PAPER,,,,,
6824,1.43506E+12,theirmove,PAPER,,,,,
6825,1.43506E+12,theirmove,SCISSORS,,,,,
6826,1.43506E+12,theirmove,ROCK,,,,,
6827,1.43506E+12,theirmove,SCISSORS,,,,,
6828,1.43506E+12,theirmove,ROCK,,,,,
6829,1.43506E+12,theirmove,PAPER,,,,,
6830,1.43506E+12,theirmove,PAPER,,,,,
6831,1.43506E+12,theirmove,ROCK,,,,,
6832,1.43506E+12,theirmove,PAPER,,,,,
6833,1.43506E+12,theirmove,SCISSORS,,,,,
6834,1.43506E+12,theirmove,SCISSORS,,,,,
6835,1.43506E+12,theirmove,ROCK,,,,,
6836,1.43506E+12,theirmove,SCISSORS,,,,,
6837,1.43506E+12,theirmove,PAPER,,,,,
6838,1.43506E+12,theirmove,ROCK,,,,,
6839,1.43506E+12,theirmove,ROCK,,,,,
6840,1.43506E+12,theirmove,ROCK,,,,,
6841,1.43506E+12,theirmove,PAPER,,,,,
6842,1.43506E+12,theirmove,SCISSORS,,,,,
6843,1.43506E+12,theirmove,PAPER,,,,,
6844,1.43506E+12,theirmove,SCISSORS,,,,,
6845,1.43506E+12,theirmove,SCISSORS,,,,,
6846,1.43506E+12,theirmove,SCISSORS,,,,,
6847,1.43506E+12,theirmove,ROCK,,,,,
6848,1.43506E+12,theirmove,SCISSORS,,,,,
6849,1.43506E+12,theirmove,ROCK,,,,,
6850,1.43506E+12,theirmove,SCISSORS,,,,,
6851,1.43506E+12,theirmove,PAPER,,,,,
6852,1.43506E+12,theirmove,ROCK,,,,,
6853,1.43506E+12,theirmove,ROCK,,,,,
6854,1.43506E+12,theirmove,SCISSORS,,,,,
6855,1.43506E+12,theirmove,PAPER,,,,,
6856,1.43506E+12,theirmove,ROCK,,,,,
6857,1.43506E+12,theirmove,ROCK,,,,,
6858,1.43506E+12,theirmove,SCISSORS,,,,,
6859,1.43506E+12,theirmove,PAPER,,,,,
6860,1.43506E+12,theirmove,ROCK,,,,,
6861,1.43506E+12,theirmove,ROCK,,,,,
6862,1.43506E+12,theirmove,SCISSORS,,,,,
6863,1.43506E+12,theirmove,SCISSORS,,,,,
6864,1.43506E+12,theirmove,ROCK,,,,,
6865,1.43506E+12,theirmove,PAPER,,,,,
6866,1.43506E+12,theirmove,PAPER,,,,,
6867,1.43506E+12,theirmove,PAPER,,,,,
6868,1.43506E+12,theirmove,ROCK,,,,,
6869,1.43506E+12,theirmove,ROCK,,,,,
6870,1.43506E+12,theirmove,PAPER,,,,,
6871,1.43506E+12,theirmove,PAPER,,,,,
6872,1.43506E+12,theirmove,PAPER,,,,,
6873,1.43506E+12,theirmove,ROCK,,,,,
6874,1.43506E+12,theirmove,PAPER,,,,,
6875,1.43506E+12,theirmove,PAPER,,,,,
6876,1.43506E+12,theirmove,ROCK,,,,,
6877,1.43506E+12,theirmove,SCISSORS,,,,,
6878,1.43506E+12,theirmove,SCISSORS,,,,,
6879,1.43506E+12,theirmove,PAPER,,,,,
6880,1.43506E+12,theirmove,PAPER,,,,,
6881,1.43506E+12,theirmove,PAPER,,,,,
6882,1.43506E+12,theirmove,PAPER,,,,,
6883,1.43506E+12,theirmove,ROCK,,,,,
6884,1.43506E+12,theirmove,ROCK,,,,,
6885,1.43506E+12,theirmove,SCISSORS,,,,,
6886,1.43506E+12,theirmove,PAPER,,,,,
6887,1.43506E+12,theirmove,SCISSORS,,,,,
6888,1.43506E+12,theirmove,PAPER,,,,,
6889,1.43506E+12,theirmove,ROCK,,,,,
6890,1.43506E+12,theirmove,PAPER,,,,,
6891,1.43506E+12,theirmove,ROCK,,,,,
6892,1.43506E+12,theirmove,SCISSORS,,,,,
6893,1.43506E+12,theirmove,ROCK,,,,,
6894,1.43506E+12,theirmove,SCISSORS,,,,,
6895,1.43506E+12,theirmove,ROCK,,,,,
6896,1.43506E+12,theirmove,ROCK,,,,,
6897,1.43506E+12,theirmove,SCISSORS,,,,,
6898,1.43506E+12,theirmove,SCISSORS,,,,,
6899,1.43506E+12,theirmove,ROCK,,,,,
6900,1.43506E+12,theirmove,ROCK,,,,,
6901,1.43506E+12,theirmove,SCISSORS,,,,,
6902,1.43506E+12,theirmove,PAPER,,,,,
6903,1.43506E+12,theirmove,SCISSORS,,,,,
6904,1.43506E+12,theirmove,ROCK,,,,,
6905,1.43506E+12,theirmove,ROCK,,,,,
6906,1.43506E+12,theirmove,SCISSORS,,,,,
6907,1.43506E+12,theirmove,ROCK,,,,,
6908,1.43506E+12,theirmove,SCISSORS,,,,,
6909,1.43506E+12,theirmove,SCISSORS,,,,,
6910,1.43506E+12,theirmove,PAPER,,,,,
6911,1.43506E+12,theirmove,ROCK,,,,,
6912,1.43506E+12,theirmove,ROCK,,,,,
6913,1.43506E+12,theirmove,PAPER,,,,,
6914,1.43506E+12,theirmove,SCISSORS,,,,,
6915,1.43506E+12,theirmove,ROCK,,,,,
6916,1.43506E+12,theirmove,SCISSORS,,,,,
6917,1.43506E+12,theirmove,SCISSORS,,,,,
6918,1.43506E+12,theirmove,SCISSORS,,,,,
6919,1.43506E+12,theirmove,ROCK,,,,,
6920,1.43506E+12,theirmove,ROCK,,,,,
6921,1.43506E+12,theirmove,SCISSORS,,,,,
6922,1.43506E+12,theirmove,ROCK,,,,,
6923,1.43506E+12,theirmove,ROCK,,,,,
6924,1.43506E+12,theirmove,ROCK,,,,,
6925,1.43506E+12,theirmove,PAPER,,,,,
6926,1.43506E+12,theirmove,ROCK,,,,,
6927,1.43506E+12,theirmove,ROCK,,,,,
6928,1.43506E+12,theirmove,PAPER,,,,,
6929,1.43506E+12,theirmove,SCISSORS,,,,,
6930,1.43506E+12,theirmove,PAPER,,,,,
6931,1.43506E+12,theirmove,SCISSORS,,,,,
6932,1.43506E+12,theirmove,ROCK,,,,,
6933,1.43506E+12,theirmove,SCISSORS,,,,,
6934,1.43506E+12,theirmove,SCISSORS,,,,,
6935,1.43506E+12,theirmove,ROCK,,,,,
6936,1.43506E+12,theirmove,SCISSORS,,,,,
6937,1.43506E+12,theirmove,PAPER,,,,,
6938,1.43506E+12,theirmove,PAPER,,,,,
6939,1.43506E+12,theirmove,ROCK,,,,,
6940,1.43506E+12,theirmove,SCISSORS,,,,,
6941,1.43506E+12,theirmove,SCISSORS,,,,,
6942,1.43506E+12,theirmove,SCISSORS,,,,,
6943,1.43506E+12,theirmove,PAPER,,,,,
6944,1.43506E+12,theirmove,PAPER,,,,,
6945,1.43506E+12,theirmove,SCISSORS,,,,,
6946,1.43506E+12,theirmove,SCISSORS,,,,,
6947,1.43506E+12,theirmove,SCISSORS,,,,,
6948,1.43506E+12,theirmove,PAPER,,,,,
6949,1.43506E+12,theirmove,PAPER,,,,,
6950,1.43506E+12,theirmove,ROCK,,,,,
6951,1.43506E+12,theirmove,SCISSORS,,,,,
6952,1.43506E+12,theirmove,ROCK,,,,,
6953,1.43506E+12,theirmove,ROCK,,,,,
6954,1.43506E+12,theirmove,SCISSORS,,,,,
6955,1.43506E+12,theirmove,SCISSORS,,,,,
6956,1.43506E+12,theirmove,PAPER,,,,,
6957,1.43506E+12,theirmove,ROCK,,,,,
6958,1.43506E+12,theirmove,PAPER,,,,,
